id,loss
1904,2443.99267578
1949,1702.22644043
1961,3583.27075195
1963,1081.60693359
1972,2784.02416992
1982,3872.37329102
1983,3277.0324707
1993,4673.54150391
1996,775.547119141
2018,2164.92773438
2092,2394.30395508
2104,9743.38085938
2107,710.116760254
2109,997.083740234
2146,1686.32910156
2148,7293.50585938
2159,2435.390625
2167,6282.23193359
2175,3766.7890625
2180,641.131408691
2234,2522.68237305
2251,3532.95556641
2257,1427.49267578
2269,9446.2265625
2278,6498.82617188
2286,1728.16101074
2332,3544.31152344
2357,2268.88647461
2398,1114.41894531
2410,5380.10400391
2412,5072.77734375
2419,4372.78808594
2453,1341.79052734
2455,3530.4074707
2459,3524.42114258
2465,2252.12182617
2466,8611.35449219
2473,2270.79785156
2490,1793.00585938
2541,1663.5670166
2554,2224.6887207
2560,870.930419922
2568,2290.76904297
2570,2153.75292969
2579,4600.59765625
2580,2121.12402344
2617,889.511230469
2660,3294.32495117
2709,2563.73120117
2722,1575.84448242
2728,1043.36303711
2735,14121.3623047
2747,4356.81982422
2748,1207.93701172
2799,1835.75646973
2841,4210.87988281
2848,2677.21923828
2850,1519.65454102
2857,3142.52856445
2882,1097.04064941
2898,2461.17553711
2938,1216.96875
2955,5202.33935547
2968,5800.23828125
2976,4247.09472656
2978,2163.53198242
3000,2081.86865234
3015,1968.54321289
3068,1916.95288086
3072,4930.38671875
3074,2211.31054688
3083,3786.95458984
3089,1593.04589844
3093,2454.41186523
3113,1577.8762207
3127,1540.9519043
3130,6991.35791016
3156,1225.41186523
3187,2203.93334961
3193,10295.1435547
3223,1361.9609375
3224,1553.28820801
3231,1105.60180664
3247,2507.54638672
3248,1361.56176758
3268,2127.82226562
3290,2461.50048828
3329,6959.55810547
3331,6191.07714844
3342,3762.30493164
3357,3214.37524414
3365,1584.57336426
3371,4544.32519531
3379,1242.3001709
3391,951.985839844
3404,3504.91577148
3487,6886.77001953
3490,794.018981934
3497,6083.54394531
3505,1532.41479492
3527,8242.37109375
3528,823.960449219
3548,11506.5488281
3549,4568.23876953
3564,854.422119141
3587,1288.47961426
3591,2116.67456055
3599,1404.88049316
3603,2941.31787109
3635,1610.08947754
3636,4747.92871094
3648,898.484741211
3662,12901.4013672
3670,3028.67260742
3671,1985.54614258
3687,1841.86279297
3705,1298.15026855
3710,1274.80895996
3711,2379.22119141
3736,996.619750977
3756,7625.35302734
3788,1829.01245117
3792,1095.4810791
3817,7833.74023438
3821,2198.50732422
3824,2259.67871094
3843,6543.22607422
3887,2900.3828125
3907,2458.47290039
3911,2616.68505859
3920,2433.41333008
3926,951.835327148
3934,4174.76806641
3937,2245.58618164
4051,2452.51000977
4099,1355.55310059
4113,4756.9921875
4125,4057.62304688
4136,1305.06408691
4145,1199.59130859
4154,1712.35058594
4161,2506.17700195
4184,1145.96362305
4206,3009.83129883
4208,2411.19384766
4222,3180.39453125
4232,1476.01513672
4250,1044.32141113
4252,5517.79003906
4270,4059.87695312
4304,1877.26879883
4326,2553.02587891
4338,1064.72631836
4349,1663.44616699
4361,2587.54394531
4372,3305.46630859
4386,5680.82275391
4389,2293.07910156
4396,2462.26196289
4407,3379.21411133
4419,1601.09399414
4454,5854.86962891
4462,803.107666016
4476,2131.90380859
4493,1918.2331543
4506,1737.57397461
4512,1432.82751465
4545,2082.48657227
4581,2234.44213867
4586,1480.37390137
4604,1294.36950684
4609,2395.67724609
4610,1403.55627441
4655,1581.68505859
4665,1307.00378418
4674,1010.88391113
4707,1539.25671387
4708,2684.30737305
4727,1008.63464355
4733,1308.36828613
4734,2080.34350586
4747,1083.6796875
4768,1444.46508789
4778,6841.90771484
4788,1755.96142578
4795,2114.2722168
4796,2062.6862793
4815,2018.89331055
4819,2812.54638672
4827,2864.75048828
4828,1355.1237793
4848,2104.30004883
4858,912.07434082
4889,1496.90063477
4951,8996.11523438
4986,15462.7636719
5001,1112.66333008
5029,763.207458496
5041,1217.05383301
5046,1694.33972168
5050,1613.0333252
5055,3430.49560547
5057,8283.45214844
5071,2114.76098633
5085,1539.64904785
5095,1320.01306152
5105,2395.92749023
5115,13214.1005859
5120,1401.8260498
5127,1542.51745605
5134,2169.57275391
5165,2972.77758789
5166,2618.90087891
5176,2202.05883789
5177,2817.88623047
5195,2291.59008789
5204,8303.53125
5234,3771.87280273
5236,4599.04589844
5249,3963.73779297
5318,3249.47070312
5330,1579.15759277
5353,10088.0175781
5378,2497.2890625
5396,1997.9934082
5397,2038.80371094
5401,1542.6270752
5404,662.865783691
5416,2125.1730957
5420,880.83215332
5481,1241.8236084
5496,1701.42565918
5511,3037.96948242
5512,675.629760742
5530,10642.0693359
5539,1225.28820801
5555,7823.06738281
5571,3186.31201172
5578,2018.82568359
5587,1629.66479492
5589,4674.42480469
5596,2196.95800781
5624,1550.7376709
5641,1757.18078613
5650,10392.5595703
5654,955.893066406
5661,962.958007812
5663,7287.41943359
5670,5467.02099609
5682,1440.7767334
5685,1836.12158203
5715,4144.59570312
5723,1493.90466309
5739,1999.69604492
5744,1484.54968262
5750,2006.55932617
5751,949.614135742
5757,1675.21569824
5758,995.317749023
5764,1428.13623047
5785,1553.6385498
5802,1138.23291016
5841,1585.30029297
5848,1671.29443359
5855,1434.95361328
5857,5885.00585938
5873,1817.80200195
5891,1022.52783203
5892,2846.76391602
5895,5417.83837891
5897,1027.7088623
5950,1241.90820312
5955,1187.45922852
5980,736.263977051
5984,965.249389648
6015,1344.29211426
6016,8709.41503906
6018,1493.03735352
6029,11136.2744141
6076,1897.78808594
6098,2776.26098633
6103,974.233398438
6111,2260.21459961
6119,4291.75976562
6130,2339.58886719
6150,4604.84814453
6198,7753.52832031
6199,2249.88842773
6200,1044.07580566
6226,1834.88012695
6233,1936.36303711
6237,7081.55566406
6305,2370.65454102
6315,1309.44763184
6318,1560.97729492
6330,3674.96508789
6373,3509.89746094
6396,1374.36987305
6406,2365.39038086
6434,2139.39477539
6447,1083.75305176
6457,2939.1887207
6480,2547.97119141
6485,7354.03564453
6488,6562.70068359
6509,3565.74755859
6516,2336.54858398
6520,1227.43603516
6536,1554.18725586
6554,1712.30224609
6562,6941.45996094
6583,822.711791992
6614,2261.1628418
6636,1417.45532227
6646,4813.31005859
6652,1770.90185547
6671,1205.8861084
6692,2157.90698242
6706,817.343017578
6727,8851.33203125
6752,1886.43823242
6755,3074.90356445
6781,1900.26123047
6794,2740.46459961
6820,999.799804688
6875,1385.67553711
6920,2421.65356445
6921,5218.93359375
6927,1815.36157227
6949,6598.21386719
6955,2271.0534668
6960,28425.8359375
6976,6867.43310547
6983,1286.91906738
6986,1796.85742188
6990,1046.03137207
7013,2478.59790039
7029,1607.5847168
7034,2725.95629883
7059,919.469116211
7063,1528.02563477
7082,1043.27526855
7089,10080.8876953
7090,2152.44799805
7094,3514.3828125
7120,1372.1328125
7129,680.190612793
7149,1232.4107666
7164,2601.03857422
7171,1918.73217773
7180,1414.00146484
7184,1818.53540039
7204,977.002075195
7250,1700.71777344
7252,1060.67236328
7273,1863.12304688
7277,1324.07373047
7282,1019.62988281
7286,814.311767578
7332,2219.56079102
7333,3463.70483398
7341,5207.61230469
7344,1122.74157715
7348,2282.31176758
7350,6182.3125
7367,7105.26708984
7372,3490.58789062
7387,5002.64746094
7403,5031.83398438
7413,3007.00415039
7416,1225.73205566
7419,1524.19506836
7424,5365.84423828
7429,6767.74365234
7432,1536.30505371
7455,1052.17578125
7456,1585.50366211
7465,3711.76806641
7483,1788.4777832
7491,2883.25170898
7496,940.5078125
7506,1270.97558594
7514,1297.06982422
7530,5104.88085938
7531,1209.75622559
7539,906.502929688
7550,1457.86230469
7565,2970.92626953
7567,1461.98217773
7585,2003.89770508
7594,2367.28955078
7606,1990.24707031
7635,2411.69799805
7680,1589.8067627
7690,3812.20507812
7693,1233.39465332
7726,1455.77661133
7736,1591.31713867
7771,1643.68615723
7774,1272.46826172
7792,2140.16796875
7830,726.969482422
7839,1479.77868652
7899,952.554443359
7913,1731.0814209
7943,1858.97363281
7968,9482.87304688
7972,1773.60742188
7992,1874.67431641
8000,2769.08300781
8003,1722.69177246
8017,1947.01025391
8033,1762.3737793
8055,2103.59375
8058,1945.21533203
8073,2489.04052734
8102,1313.72033691
8103,1093.02368164
8116,1891.1953125
8139,1083.28430176
8148,1294.89550781
8153,2131.31469727
8159,4723.26464844
8172,1466.81628418
8193,4716.54101562
8228,2252.85498047
8236,3229.28857422
8239,886.210571289
8251,2144.65698242
8269,1866.28125
8283,7875.48144531
8289,2916.0012207
8344,4100.97998047
8359,2333.43481445
8375,1554.51013184
8382,3051.13232422
8394,1406.3848877
8416,1610.54345703
8419,2845.85473633
8422,4629.82666016
8480,1559.31213379
8497,1249.94812012
8527,1599.37463379
8553,2744.02392578
8558,1943.06420898
8562,970.698364258
8563,3172.62768555
8564,5371.99951172
8592,4441.765625
8606,1594.56591797
8624,1382.36730957
8659,1902.35424805
8677,1390.72009277
8687,8024.49804688
8691,1483.39660645
8694,3086.12890625
8703,10211.8017578
8712,952.884277344
8729,1486.41430664
8733,3056.32666016
8755,2481.51171875
8763,4369.73632812
8788,3705.0625
8796,2922.13769531
8837,4225.32373047
8846,886.413574219
8859,1320.95117188
8863,1540.94104004
8869,1510.97387695
8874,9043.12792969
8875,2698.21801758
8885,5036.85595703
8894,4556.28515625
8896,3104.43139648
8918,4085.53173828
8921,1281.46606445
8932,3237.40893555
8941,2345.07788086
8957,1186.5333252
9009,5599.07617188
9014,1358.82250977
9015,3574.85180664
9049,4063.66894531
9058,6398.41796875
9069,2755.0222168
9074,2877.85180664
9075,4633.18554688
9123,2642.00683594
9130,3134.8425293
9140,1907.46118164
9172,2955.95043945
9232,1213.45019531
9278,2192.22387695
9286,5968.20605469
9325,1914.8137207
9363,1937.94360352
9399,1205.85803223
9401,3698.55444336
9448,1705.92724609
9453,3135.40209961
9459,2975.65625
9482,3137.76318359
9484,854.788330078
9498,5197.86914062
9506,2781.98730469
9553,590.666931152
9572,2421.64379883
9577,1006.53125
9589,3114.60717773
9591,2812.00341797
9605,1056.34558105
9624,1710.51318359
9626,2647.54003906
9635,1402.23254395
9658,1489.84509277
9673,1801.04284668
9695,5171.01806641
9707,4268.60205078
9743,9465.07617188
9767,1342.29785156
9787,5173.88720703
9823,2137.671875
9832,2254.11499023
9853,971.66394043
9884,1661.90075684
9890,904.678833008
9893,4175.21044922
9899,1406.87207031
9916,1481.21142578
9968,1886.08129883
9969,2120.00756836
9970,3682.4074707
9988,1850.72265625
9989,3086.32324219
10024,1163.68908691
10037,876.270874023
10038,1373.2097168
10040,3093.79711914
10052,1524.44580078
10072,1423.60620117
10099,3529.88085938
10110,1737.75134277
10145,1181.2878418
10148,1351.70898438
10149,618.896118164
10172,1176.65673828
10174,2446.26416016
10203,14455.8671875
10213,1290.70080566
10227,995.654052734
10269,2701.64038086
10270,1822.41601562
10277,1107.70837402
10282,1117.6965332
10305,1706.27258301
10315,2671.18481445
10333,1591.40930176
10340,1586.01721191
10346,3557.89819336
10367,2122.57104492
10382,1715.46081543
10385,5212.12158203
10389,3615.49316406
10437,7595.98242188
10448,918.407348633
10453,2758.53149414
10465,1433.21057129
10467,3079.59179688
10478,2536.0690918
10496,1756.8494873
10518,1335.21655273
10562,727.167480469
10563,3261.23803711
10594,1949.859375
10605,2194.38647461
10611,2846.19165039
10644,4661.28222656
10647,2039.37597656
10649,1321.02661133
10665,2404.9855957
10677,3476.38891602
10681,2862.11230469
10684,1741.43884277
10699,2079.37719727
10705,1925.17553711
10707,1408.21044922
10714,1898.16821289
10718,1369.48278809
10743,1303.69396973
10799,2599.40039062
10822,3643.14550781
10823,1540.08959961
10827,3411.65795898
10829,4641.53564453
10835,2491.91430664
10852,2571.66943359
10854,2014.13305664
10884,6271.30566406
10896,1496.50585938
10897,1910.45288086
10936,1400.48083496
10940,1967.0246582
10955,1507.76489258
10973,1613.01953125
10995,1158.78210449
10997,2075.73999023
11015,1479.10998535
11042,1451.73132324
11055,2430.38769531
11082,2704.11669922
11120,8067.6484375
11123,1181.55065918
11125,1479.39111328
11127,1231.49511719
11136,1338.06030273
11138,1429.70202637
11163,1942.11914062
11179,1329.11462402
11217,2513.47094727
11222,2489.43310547
11235,1634.80102539
11249,1439.23693848
11278,7616.08984375
11298,3168.72509766
11308,3251.98168945
11348,1399.3067627
11350,715.752807617
11358,1693.87817383
11364,2123.76635742
11371,1261.76550293
11372,1168.81884766
11417,1591.03186035
11426,2753.23046875
11428,1303.97509766
11433,778.950683594
11434,2626.27514648
11454,8618.02929688
11455,3165.51733398
11464,2118.13647461
11487,2125.82714844
11491,2184.07836914
11525,2000.28344727
11526,3101.54614258
11548,1748.72607422
11557,2472.1809082
11564,9279.97167969
11573,5269.77490234
11605,2632.02734375
11617,1428.68518066
11625,2807.02661133
11637,879.809570312
11647,1641.94274902
11663,3776.80029297
11675,1337.75158691
11704,1480.3170166
11710,2414.421875
11715,985.064819336
11717,5245.86816406
11722,2313.89794922
11746,1227.0625
11767,1204.72888184
11804,1185.63049316
11813,1271.92980957
11815,3685.83374023
11824,1638.23034668
11825,3190.81030273
11844,1109.45556641
11861,8281.8984375
11876,1542.7467041
11921,7493.81152344
11928,2046.91455078
11941,2260.55151367
11961,1586.22412109
11963,1897.05078125
11999,1839.02368164
12025,1562.8659668
12058,2926.96801758
12067,1671.66296387
12080,2705.6652832
12089,1201.30285645
12109,7720.93408203
12165,1501.72436523
12173,4052.79394531
12190,3427.71313477
12192,1777.20007324
12212,5467.38867188
12218,1321.53369141
12230,3637.51635742
12255,879.448730469
12279,2396.03125
12283,2766.25683594
12298,4155.48144531
12360,2015.17749023
12368,5601.79248047
12390,6034.26416016
12401,5153.61035156
12412,2737.93066406
12420,6467.18261719
12428,2006.96655273
12432,1360.39685059
12437,1851.47851562
12442,4548.54882812
12447,2169.7409668
12451,1997.1550293
12461,2460.40405273
12478,3437.24316406
12482,1506.94909668
12484,4901.39160156
12489,1493.55407715
12513,1474.30810547
12538,1772.51611328
12576,1951.12060547
12585,1881.1472168
12590,5505.65917969
12605,4691.63183594
12612,1755.05883789
12620,2831.56787109
12642,2166.22924805
12651,1216.57287598
12662,2638.71582031
12707,5358.11572266
12710,1507.42700195
12784,875.193725586
12788,1431.0144043
12820,1768.85510254
12857,6386.14599609
12888,3741.27539062
12906,5541.64160156
12908,2889.66552734
12924,1933.50732422
12958,2276.30493164
12960,4173.29980469
12962,3596.96972656
12975,2487.45117188
12980,1257.65332031
12988,1040.97888184
12994,8110.52539062
12999,1826.16516113
13006,766.717346191
13057,2717.34936523
13086,6940.35644531
13089,2221.16381836
13112,5345.82666016
13183,1391.85742188
13213,1339.91320801
13231,2327.20898438
13233,1996.77685547
13241,6386.73046875
13259,2640.80908203
13295,914.731567383
13314,2248.94116211
13334,1219.81481934
13336,925.896850586
13345,1399.97192383
13347,3553.9543457
13413,4706.578125
13418,753.694091797
13426,1750.77612305
13494,951.142944336
13515,2524.56420898
13517,3070.08178711
13553,1611.78198242
13554,1491.09765625
13558,5318.54492188
13572,3391.83862305
13581,3835.53662109
13588,1686.1151123
13599,1357.24975586
13654,2067.8190918
13697,973.224365234
13702,2080.3371582
13711,1829.54663086
13712,1080.69238281
13740,11792.0390625
13755,2735.15966797
13756,2003.11816406
13779,2369.42285156
13811,1601.82324219
13812,3204.28613281
13823,1673.65869141
13853,3536.03613281
13884,4927.27587891
13889,3406.86303711
13902,1661.63977051
13915,915.857910156
13924,1445.37023926
13932,6543.90136719
13941,1879.31225586
13976,2056.52539062
13979,2905.30078125
13983,3798.20214844
13998,5695.89501953
14054,2026.8503418
14074,711.963439941
14078,3227.08496094
14081,1670.52099609
14095,3683.93310547
14096,1252.2121582
14098,838.126342773
14100,2279.40039062
14102,1149.03747559
14105,1516.86474609
14121,4357.59814453
14123,3954.60693359
14152,1500.76306152
14182,863.578735352
14187,2318.90527344
14197,3726.15332031
14207,3682.51464844
14256,1531.6418457
14257,3864.7565918
14300,5423.48828125
14342,2886.70849609
14348,4300.06494141
14361,1637.69055176
14365,991.549926758
14368,1602.58642578
14379,2062.52441406
14387,3862.22607422
14394,2475.58154297
14416,3679.99414062
14420,1104.30566406
14464,1568.48510742
14480,5342.43212891
14512,2327.84423828
14518,2886.05224609
14522,1946.37670898
14615,948.649658203
14626,463.971374512
14629,1537.75793457
14642,2371.49438477
14644,2445.86938477
14647,6441.734375
14650,7117.02246094
14651,14411.9619141
14669,1037.77819824
14691,963.685791016
14696,1125.62719727
14697,14450.1660156
14714,2994.70214844
14725,2072.71020508
14729,1851.14990234
14750,1881.43017578
14770,12942.9990234
14796,4717.77880859
14799,1827.80529785
14818,2357.40136719
14833,2418.61401367
14846,1536.69836426
14851,1286.11169434
14852,3954.33740234
14861,1789.81994629
14879,1423.95153809
14897,3223.73339844
14900,1235.95800781
14901,2526.9934082
14912,3033.79711914
14913,1544.09594727
14920,1762.72094727
14922,1033.26477051
14927,1039.95861816
14965,3457.34423828
15020,12233.9677734
15040,1585.02526855
15049,1064.8873291
15051,6419.13476562
15094,5556.64257812
15105,1756.73571777
15118,3061.14990234
15120,3625.34130859
15126,5694.39941406
15153,2229.37939453
15163,1666.19030762
15177,1211.12353516
15190,2068.08203125
15220,2199.03100586
15221,3852.76879883
15251,2746.04199219
15254,3072.56518555
15301,1718.51025391
15310,2001.72460938
15373,3123.62207031
15393,3001.53710938
15401,890.274658203
15404,1611.71972656
15430,5950.46044922
15463,1258.39587402
15467,1974.7097168
15495,4633.67431641
15523,1112.08129883
15556,1818.15905762
15577,2625.11230469
15593,1604.56958008
15608,1441.52563477
15624,1256.40270996
15635,1233.9921875
15647,1389.33862305
15655,5481.91357422
15681,888.52355957
15682,3525.70727539
15711,3552.06469727
15715,3658.01049805
15767,2072.26147461
15798,3391.31787109
15806,2186.94848633
15813,2388.55541992
15821,2629.10107422
15822,2635.92993164
15838,746.086975098
15876,1277.3125
15877,4445.75585938
15899,1519.9432373
15904,3233.59179688
15908,2522.32910156
15928,1937.62133789
15931,3328.01416016
15957,2102.84130859
15967,1198.97412109
15972,3333.92041016
15998,1032.44348145
16011,1484.95703125
16068,2853.03491211
16093,4352.53271484
16101,3965.47314453
16103,2924.53857422
16120,1607.89245605
16121,1345.63952637
16140,1148.80981445
16160,1337.34606934
16175,1749.17126465
16195,5669.30859375
16198,4839.24267578
16201,1518.77978516
16202,4863.58007812
16210,1073.06152344
16211,1979.24902344
16230,2341.47119141
16232,5412.42480469
16235,3707.53613281
16245,3925.53173828
16273,823.831604004
16276,2647.23730469
16296,1275.28723145
16348,1214.97424316
16396,1902.11767578
16405,1256.03405762
16406,7220.0390625
16427,1243.11462402
16494,2160.80834961
16511,1243.12573242
16513,1305.3626709
16533,2164.5871582
16547,1301.38415527
16572,1854.11254883
16584,1838.47729492
16607,4823.91162109
16613,2858.97460938
16619,2022.3972168
16639,3519.68945312
16646,1547.31994629
16695,3196.34130859
16719,1626.88806152
16728,2686.26928711
16733,1157.24023438
16743,4659.75292969
16751,1622.98522949
16765,2315.32373047
16783,5215.41015625
16791,1857.51123047
16804,3611.19824219
16806,1631.27954102
16811,1179.79748535
16859,1072.3605957
16886,2268.22607422
16931,1757.11828613
16941,1880.84570312
16945,7605.02099609
16967,1608.36230469
16977,2439.54980469
17035,3368.06616211
17036,2627.36425781
17068,2202.13549805
17102,1981.82763672
17107,3973.49755859
17129,7287.49804688
17138,2312.57275391
17163,1500.63330078
17185,3505.21606445
17202,10840.5693359
17216,2268.20727539
17228,6986.05126953
17237,1518.51098633
17259,1057.33752441
17282,1021.03637695
17307,3579.0012207
17339,958.446166992
17351,6349.03613281
17366,902.606445312
17404,3084.23974609
17420,2606.35424805
17435,6265.18603516
17453,1138.63684082
17468,1657.95056152
17470,2304.05908203
17483,1404.06262207
17489,3729.96679688
17535,5735.01806641
17548,1023.13244629
17552,1082.1986084
17555,978.689819336
17567,2846.12182617
17578,3335.00927734
17595,3412.23999023
17610,1727.02124023
17623,1331.64685059
17648,1262.92578125
17664,5217.30615234
17673,4899.72314453
17678,1402.23400879
17688,8664.04003906
17714,1627.19824219
17718,1406.0723877
17719,2028.96142578
17742,971.714233398
17750,3690.38354492
17752,2397.91601562
17756,2519.18823242
17783,1968.28466797
17784,1302.73059082
17799,1698.82629395
17805,1857.51123047
17813,3620.11352539
17815,2232.84204102
17826,1309.82336426
17829,2384.35229492
17858,1032.51513672
17868,2917.33276367
17885,1093.79699707
17902,2246.23681641
17914,1543.33349609
17915,4599.17871094
17933,3656.76342773
17941,2452.88452148
17947,2041.66015625
17974,1161.00756836
17980,1571.16699219
17996,1566.75463867
18006,2756.63183594
18021,12272.6855469
18027,2194.83984375
18062,9501.4609375
18071,3449.91918945
18077,2177.77514648
18129,2840.54663086
18144,1362.06591797
18170,1059.28027344
18195,6106.12792969
18196,2326.43798828
18214,5627.10546875
18215,782.405944824
18233,1716.63574219
18242,2406.54492188
18259,3474.58032227
18293,3774.52539062
18300,1931.70043945
18308,914.622070312
18324,9379.37792969
18351,4004.02490234
18369,5200.96875
18388,1445.85595703
18422,1760.91455078
18433,2976.06835938
18458,1424.03442383
18462,2914.3137207
18488,5128.53466797
18508,1594.5222168
18516,2037.66821289
18536,1536.96264648
18546,1073.65722656
18557,1838.16821289
18614,787.749023438
18636,2955.4387207
18669,1376.68237305
18688,4679.73193359
18697,889.968505859
18710,4515.46533203
18750,5202.66357422
18793,6120.83740234
18812,964.70715332
18850,3021.81640625
18852,5918.92675781
18853,3466.87866211
18879,941.904174805
18890,1527.96228027
18891,1987.18286133
18893,2900.81762695
18924,1475.10913086
18934,893.732177734
18954,6725.90673828
18967,7332.83496094
18968,2556.55688477
19000,3237.44482422
19003,1207.57446289
19016,5053.85888672
19077,2218.72338867
19118,9866.00292969
19120,1572.00341797
19152,2614.85229492
19154,3292.62573242
19157,4452.62841797
19159,1191.17980957
19173,1456.24804688
19177,5118.19824219
19181,2340.9284668
19182,2750.30419922
19193,2152.96166992
19212,1899.18798828
19221,932.517578125
19226,1546.18640137
19245,3761.70800781
19291,3562.70336914
19301,1897.26782227
19309,1981.57788086
19311,1290.27648926
19313,2149.15332031
19316,812.888366699
19318,1102.95300293
19336,1601.20654297
19337,3147.77978516
19340,1179.67248535
19345,1601.03222656
19351,938.706420898
19402,2602.62451172
19408,1107.59863281
19409,1846.59033203
19437,2564.8527832
19451,1602.54943848
19474,1724.48498535
19475,1018.2767334
19479,2395.49169922
19483,1002.80322266
19506,6920.42578125
19507,1395.27990723
19513,1409.64672852
19521,5840.4453125
19535,2066.64086914
19553,7399.60888672
19563,1496.1184082
19576,1091.40246582
19609,2545.16064453
19619,2296.30273438
19643,1298.70825195
19653,1741.34814453
19685,821.385681152
19692,2843.12548828
19697,4366.93945312
19735,966.643188477
19749,2421.15234375
19807,1663.4630127
19815,856.632202148
19845,2175.89501953
19877,850.940063477
19892,1608.3527832
19895,12685.7050781
19913,2008.36010742
19919,1025.7154541
19921,1367.20117188
19922,5086.38183594
19940,2769.98632812
19949,1448.33227539
19955,1053.36572266
19975,6271.65722656
20001,6374.70556641
20015,866.881347656
20050,1731.84960938
20073,1112.22900391
20092,1996.35058594
20122,8470.29785156
20138,1057.00720215
20157,1900.93920898
20177,1041.70166016
20194,2078.65332031
20203,1328.86682129
20263,3366.92993164
20284,2748.63500977
20291,2546.82617188
20293,1411.43676758
20297,1618.8392334
20302,2295.65771484
20306,2098.07617188
20308,1702.60559082
20344,9368.88671875
20357,1398.77380371
20368,1867.20385742
20369,1592.87573242
20394,3221.83349609
20418,6887.87158203
20436,2199.49902344
20440,2747.4230957
20447,2023.18701172
20448,1442.57165527
20460,3219.75537109
20464,1924.03271484
20503,1704.99499512
20534,1364.92724609
20559,1559.59399414
20570,1885.62475586
20582,1244.41027832
20589,904.603027344
20615,3531.35375977
20626,1571.10961914
20633,1822.60314941
20640,4061.83154297
20657,1904.99658203
20659,2761.62841797
20683,4149.73242188
20686,2380.3293457
20688,1460.32275391
20700,1289.94677734
20711,10357.2021484
20716,3980.29345703
20766,1888.64428711
20806,2041.03930664
20820,2236.84399414
20849,1918.91796875
20861,3463.10742188
20871,1672.39855957
20897,1515.68786621
20918,7514.04541016
20919,1165.03710938
20925,3358.68017578
20940,2199.25756836
20946,6168.19482422
20983,1322.81262207
20988,1543.57800293
20991,3018.24511719
21001,7373.38183594
21025,2461.32275391
21057,3989.52441406
21068,1693.53588867
21077,1286.82824707
21083,1771.28808594
21112,2014.51953125
21114,2649.04077148
21115,3660.30712891
21138,1149.15649414
21157,2165.79272461
21167,1202.73962402
21176,1105.94677734
21186,1432.88659668
21188,6659.98046875
21189,1226.31689453
21191,1348.24780273
21203,3603.2902832
21221,929.197509766
21231,2584.2746582
21246,1421.91479492
21251,1301.42419434
21261,879.688110352
21271,3938.08203125
21283,1987.58959961
21288,3260.69677734
21289,10937.4814453
21309,3337.64648438
21320,2335.84838867
21344,1090.71484375
21347,2407.87890625
21370,1733.20422363
21373,1044.72619629
21387,1566.40344238
21411,2146.04248047
21420,3367.06591797
21429,1242.10961914
21434,854.261352539
21475,2634.546875
21494,1689.08166504
21499,1623.51477051
21527,3910.87451172
21536,2942.29467773
21552,1134.04504395
21579,3376.63452148
21584,3087.57714844
21594,2139.24755859
21614,6118.43261719
21619,2671.34912109
21648,5487.66601562
21649,1153.45751953
21656,769.67199707
21708,2375.54394531
21712,1072.40979004
21726,1649.39624023
21727,1303.1126709
21752,1139.27526855
21762,1704.6697998
21788,2877.02124023
21817,2251.76635742
21827,1122.3059082
21839,2009.11962891
21842,4791.74609375
21866,4702.96240234
21878,4332.07763672
21879,4925.70654297
21895,2694.79272461
21928,2969.80761719
