id,loss
5947,3568.83740234
5950,1260.30395508
5951,1473.95446777
5963,1756.6517334
5974,2717.50805664
5980,722.397094727
5992,1737.34484863
5995,4704.25292969
6012,1596.25500488
6016,8382.90332031
6018,1390.58581543
6023,1529.58447266
6029,11433.8066406
6031,4308.02441406
6052,4020.57958984
6058,1782.84985352
6062,1118.51989746
6066,917.048828125
6076,1895.20068359
6077,2122.00415039
6081,937.417602539
6100,1575.80895996
6107,1560.06140137
6114,1603.36791992
6119,4115.41308594
6124,1006.20788574
6134,1592.09631348
6138,2167.69897461
6139,1995.64575195
6145,2797.25512695
6156,2429.27905273
6160,4531.70947266
6192,2682.19018555
6207,4346.68847656
6226,1848.33300781
6237,7359.33984375
6238,2699.78417969
6265,5234.52197266
6266,2490.52075195
6267,1200.30163574
6268,852.965576172
6272,1605.56628418
6279,1701.86730957
6294,1526.98449707
6302,1196.03869629
6315,1315.06347656
6318,1644.8170166
6323,4315.80810547
6351,3548.43798828
6353,3278.34594727
6356,2067.05273438
6361,2113.05297852
6365,1566.26525879
6370,1020.20751953
6372,2458.35375977
6379,1757.87341309
6386,1595.60583496
6397,1095.51879883
6402,2839.64770508
6406,2294.44897461
6409,1831.00939941
6426,2453.73461914
6434,1999.8828125
6443,3564.31860352
6447,1107.68664551
6457,3012.50488281
6483,1647.61035156
6485,7078.87548828
6488,6520.85791016
6493,1707.52380371
6494,1316.26464844
6500,1807.51391602
6509,3304.89135742
6516,2268.75927734
6518,3521.140625
6520,1329.61853027
6527,1724.35742188
6536,1609.06860352
6540,1603.81420898
6544,5858.2890625
6548,713.999572754
6551,3408.6315918
6552,1226.73852539
6555,2390.68920898
6571,4396.1875
6572,908.401855469
6580,2056.24121094
6583,836.372070312
6584,2219.05541992
6590,6668.81152344
6592,7652.8046875
6593,1396.7890625
6608,1041.01269531
6612,1348.36230469
6619,1466.64941406
6633,1552.95471191
6634,1934.3203125
6637,1400.80065918
6642,2121.91235352
6644,1467.98181152
6657,7705.54638672
6667,4128.27294922
6668,1637.81323242
6671,1268.0802002
6672,745.170288086
6685,1271.72216797
6687,3905.76953125
6691,1538.92492676
6698,4965.94238281
6701,1991.83813477
6708,667.959228516
6726,2433.65820312
6731,1406.3182373
6736,1490.35681152
6738,1079.20385742
6748,1402.46020508
6751,5040.19287109
6770,2161.5234375
6783,990.836547852
6789,4247.14990234
6794,2758.29321289
6801,1488.73828125
6811,962.967407227
6834,1573.94274902
6837,1368.85803223
6856,2629.95800781
6861,2247.11669922
6875,1388.34240723
6882,2699.16479492
6886,2031.74658203
6887,5162.84423828
6888,1265.34631348
6902,922.025756836
6903,3881.96166992
6924,2728.2565918
6945,7334.99072266
6949,6633.51611328
6958,1390.95214844
6960,26199.5136719
6961,2723.31494141
6964,2992.27490234
6988,4261.01464844
6990,1036.05175781
6994,1222.7208252
6998,3712.68212891
7000,2213.64819336
7020,1247.55859375
7026,1797.63842773
7034,2675.05249023
7041,5243.85888672
7059,998.297851562
7062,2685.85375977
7063,1577.97546387
7075,5949.64550781
7082,1092.5723877
7093,1822.24243164
7094,3627.29736328
7098,1032.36474609
7105,6967.42138672
7110,2946.03979492
7120,1407.35803223
7129,789.717895508
7149,1220.28747559
7152,1160.37036133
7154,1437.84301758
7164,2420.2277832
7165,2116.22070312
7173,1095.93212891
7176,766.702575684
7177,3140.63574219
7178,1838.48413086
7180,1479.5793457
7184,1868.66503906
7190,960.368408203
7197,4484.765625
7211,2368.74316406
7213,2053.24926758
7214,2425.92993164
7218,7270.52978516
7229,1259.02526855
7250,1720.4909668
7257,4474.06884766
7263,2505.72412109
7272,6672.69726562
7288,1955.27172852
7303,5034.08984375
7306,1013.36804199
7315,3162.93115234
7318,3481.27954102
7322,4871.66552734
7327,1833.03540039
7343,973.451538086
7348,2050.55712891
7359,2699.73999023
7367,7353.58886719
7368,1570.99389648
7372,4471.27929688
7373,1272.96899414
7381,1593.65563965
7387,4978.47607422
7391,1422.34399414
7406,3115.71362305
7407,1758.0423584
7431,3034.42333984
7432,1464.96459961
7449,1275.52575684
7453,1328.09643555
7455,1011.27075195
7458,2819.00024414
7465,4181.00976562
7469,2049.96484375
7471,1436.35046387
7491,2761.57617188
7496,1010.81567383
7497,1075.01342773
7511,3115.72631836
7520,2072.05566406
7526,1172.95080566
7530,5440.56298828
7539,896.814086914
7548,1527.41516113
7550,1434.2545166
7568,2510.2097168
7572,6058.34814453
7576,1568.4420166
7581,2803.42993164
7583,4251.88964844
7585,2223.63110352
7597,2636.26147461
7620,1927.68505859
7624,1621.5333252
7628,2866.83496094
7634,1076.48986816
7650,1237.27600098
7655,6154.82373047
7658,2243.60327148
7661,1780.81335449
7669,1878.34375
7675,2266.63891602
7680,1657.37121582
7692,995.74987793
7693,1172.25378418
7703,10399.2294922
7713,1652.17883301
7724,976.919677734
7729,2133.50561523
7735,1507.50268555
7736,1478.93469238
7742,2336.83520508
7760,2968.11523438
7763,1199.12231445
7768,7865.66796875
7772,1700.79199219
7782,8793.93945312
7801,1901.73583984
7809,1732.93591309
7810,1178.35009766
7811,1156.09265137
7813,1504.375
7815,3010.78662109
7819,1223.40686035
7826,1407.68066406
7827,1118.45263672
7830,699.692443848
7834,1214.03259277
7836,5090.20458984
7841,1444.73486328
7861,1788.3840332
7870,5762.10058594
7880,1820.16845703
7882,3227.84985352
7884,4681.66357422
7889,7122.21582031
7893,1259.84924316
7928,6258.75878906
7943,1831.03063965
7957,2989.28369141
7962,2298.67138672
7977,4836.29248047
7992,1933.49121094
7997,2332.26196289
8006,3128.29736328
8033,1755.78234863
8042,1273.15234375
8055,2152.41088867
8058,1942.15185547
8075,2097.93041992
8080,4927.06054688
8092,1881.07373047
8095,3073.52661133
8102,1180.2890625
8116,1871.10205078
8135,1962.0012207
8141,2997.69555664
8147,2236.77661133
8148,1314.06103516
8151,3410.24584961
8153,2221.52758789
8158,1182.63867188
8165,1274.1550293
8170,6942.39990234
8172,1423.65197754
8193,4511.88720703
8228,2302.19360352
8233,6235.87939453
8235,3986.73242188
8236,3112.86889648
8245,1512.33361816
8261,4104.4921875
8284,3918.32226562
8301,3904.53222656
8309,1538.35461426
8311,2985.74829102
8328,6475.56787109
8333,2104.75170898
8344,4078.42626953
8346,1345.51574707
8355,937.19909668
8369,3080.19873047
8382,2920.86962891
8383,7656.96191406
8395,3305.34277344
8396,2220.68701172
8407,2048.98022461
8416,1603.05749512
8419,2959.40161133
8424,1765.47912598
8453,2182.67041016
8454,2480.03125
8470,2240.20922852
8490,2313.59130859
8497,1259.05102539
8520,1063.69250488
8524,1491.10656738
8525,5285.66601562
8530,1720.5513916
8533,6883.9453125
8553,2592.39306641
8557,2170.12304688
8561,995.464233398
8562,962.712890625
8563,2963.36621094
8588,1496.31408691
8589,1581.34094238
8591,3422.96606445
8593,1329.93151855
8595,1314.91320801
8596,2793.25585938
8606,1586.70373535
8615,1535.31018066
8619,3513.14331055
8620,2595.44921875
8621,1368.30981445
8624,1421.72216797
8641,2696.95800781
8648,1694.87548828
8653,1144.18310547
8654,2367.53930664
8655,5496.59033203
8659,1964.88476562
8660,1088.81872559
8677,1415.26867676
8692,3555.40112305
8694,3331.33300781
8703,10232.8837891
8705,2122.37524414
8712,994.672119141
8716,3021.81958008
8729,1505.3984375
8733,2597.9309082
8735,3350.50366211
8736,2257.63867188
8755,2591.37719727
8756,1443.97192383
8763,4694.24951172
8768,1290.53588867
8786,1454.89501953
8799,1057.30090332
8809,3127.40869141
8811,1728.5592041
8834,1239.93286133
8837,4119.1640625
8839,3422.96264648
8852,1667.17565918
8857,1587.80480957
8859,1272.16845703
8861,1607.71398926
8867,1326.22265625
8869,1446.22485352
8875,2543.04223633
8885,5073.58203125
8888,2435.67456055
8893,1462.14782715
8894,4487.55908203
8901,4400.12988281
8907,4538.18945312
8915,11563.8945312
8916,1284.58740234
8921,1292.81628418
8922,4729.72949219
8944,7427.41064453
8945,4842.8671875
8954,5277.17675781
8955,3779.49389648
8982,1819.95263672
8983,2257.27197266
8987,2515.81665039
8993,1633.46032715
9004,1428.91040039
9014,1305.86169434
9015,3542.82983398
9017,2851.21289062
9030,1770.08251953
9039,1328.62768555
9063,2222.22631836
9069,2891.28637695
9095,2891.08007812
9113,3228.84375
9128,3642.91088867
9129,5698.21777344
9132,2108.48144531
9143,4006.35888672
9147,2218.34619141
9178,925.560302734
9192,4359.07617188
9197,2428.25878906
9212,2812.28198242
9223,12074.5839844
9237,3079.55419922
9245,3182.18408203
9259,3508.96362305
9268,1432.03967285
9271,1912.52099609
9278,2168.12353516
9285,2417.90844727
9287,6482.40869141
9289,1286.96582031
9292,4765.32910156
9293,2649.11694336
9306,4777.19091797
9314,5708.82470703
9334,2078.34375
9335,1875.18774414
9343,1685.79138184
9355,2211.07714844
9358,2461.08935547
9364,2404.29614258
9367,4302.19824219
9371,1297.06616211
9380,1422.94372559
9382,2162.06274414
9384,869.952880859
9385,2563.11962891
9399,1199.12023926
9401,3684.68139648
9402,3783.75048828
9419,1643.69580078
9421,10408.6445312
9425,1795.30029297
9432,1301.27893066
9442,2486.17382812
9448,1728.32006836
9453,2915.60888672
9460,4145.83886719
9470,1511.40637207
9472,2872.29760742
9474,1588.96289062
9482,3229.64501953
9486,6219.43896484
9492,7131.94970703
9514,1208.56884766
9522,3943.27490234
9539,1920.38671875
9543,1223.20935059
9553,589.782958984
9560,1181.07641602
9563,1000.16430664
9577,986.312133789
9585,1600.77539062
9589,2703.29443359
9594,2245.05200195
9595,1448.8260498
9605,1064.12158203
9609,5016.28515625
9625,2200.03564453
9632,2320.71972656
9636,4721.30224609
9647,2182.29663086
9652,1183.13793945
9655,1495.53540039
9667,848.577392578
9673,1698.80810547
9675,1246.10009766
9683,1606.60839844
9694,2009.26611328
9695,5288.47607422
9699,3192.24658203
9700,2451.34936523
9703,3318.49511719
9707,4175.79052734
9728,2286.06079102
9735,875.754638672
9742,2092.38720703
9743,9053.50976562
9757,3895.40649414
9760,1695.92114258
9762,10263.2138672
9764,2428.72753906
9766,2228.89990234
9770,3401.50439453
9776,2389.9309082
9787,4513.79736328
9792,2509.77294922
9801,2760.94067383
9828,2175.3828125
9842,2314.78417969
9851,3423.07324219
9853,1022.71374512
9875,1591.07543945
9877,4753.90185547
9883,2300.26367188
9890,923.77722168
9893,4685.18896484
9896,3540.91357422
9922,5539.6484375
9930,915.497192383
9933,1120.60388184
9949,1335.25170898
9957,1355.94482422
9973,1265.18847656
9976,5013.47021484
9978,1477.14880371
9980,2071.61474609
9982,1127.74267578
10003,1984.21240234
10008,1207.15039062
10020,2330.23681641
10024,1133.10900879
10027,2800.85302734
10037,820.548339844
10043,1120.27648926
10076,2190.0793457
10079,2612.3449707
10080,1888.15917969
10081,6309.16064453
10082,1459.20361328
10085,2621.38452148
10097,2611.92504883
10099,3710.828125
10110,1933.94897461
10139,1743.82507324
10145,1236.39562988
10149,629.219360352
10155,2295.2043457
10156,1041.66259766
10157,1088.24304199
10165,3209.0456543
10171,2529.03295898
10174,2479.29541016
10175,1368.04284668
10179,1338.00891113
10189,1868.93041992
10192,1827.52978516
10196,1508.49707031
10209,927.52746582
10212,1194.41870117
10220,2522.2265625
10232,2898.92553711
10246,1739.11474609
10251,2860.41015625
10252,2284.04174805
10265,7021.43896484
10277,1111.10375977
10287,1189.15393066
10289,1331.49060059
10294,1331.26342773
10302,3686.32299805
10304,6495.76708984
10306,1819.72924805
10316,1549.77868652
10330,1078.46228027
10337,1703.26806641
10343,3972.07275391
10346,3658.71704102
10384,2290.01855469
10390,1369.50524902
10421,2018.01953125
10437,7611.01513672
10439,1365.08850098
10441,4826.38916016
10445,1233.59155273
10448,900.220947266
10453,2602.37060547
10465,1479.96130371
10467,3486.75
10470,1084.4621582
10478,2592.51293945
10480,12184.4414062
10483,3077.25317383
10492,1020.27856445
10509,1780.09094238
10512,3514.76196289
10517,1620.50695801
10518,1331.70751953
10531,3446.30786133
10532,3173.31591797
10539,1616.55969238
10551,3313.09008789
10556,1144.00427246
10559,1933.77807617
10577,1443.88183594
10618,5847.58691406
10628,868.213012695
10644,4988.07080078
10648,1086.06298828
10649,1255.28918457
10655,1847.87207031
10661,3224.73266602
10663,2636.94702148
10665,2346.45092773
10666,2731.48242188
10680,4411.07958984
10684,1750.42077637
10691,3510.58032227
10707,1404.51928711
10713,1215.05249023
10718,1548.23913574
10728,1763.16833496
10733,2998.97338867
10738,3214.0300293
10742,2797.01196289
10761,3134.05371094
10775,2125.73193359
10776,1078.33972168
10778,847.911132812
10781,3424.76660156
10795,4497.53857422
10796,2440.83886719
10799,2683.6472168
10804,3373.85229492
10822,3601.20898438
10823,1511.38110352
10829,4249.203125
10834,3083.09350586
10842,12158.0839844
10849,1101.19042969
10854,1994.88061523
10856,5067.29882812
10858,2416.72412109
10864,2693.08984375
10873,2960.47436523
10884,6273.96582031
10892,605.155395508
10894,2608.94482422
10897,1971.79345703
10917,6476.81591797
10921,1843.6706543
10933,1518.06616211
10935,1120.04614258
10940,2110.39306641
10945,1018.21228027
10947,2512.6171875
10948,2023.67236328
10957,3416.21411133
10973,1418.2623291
10979,2015.35498047
10995,1188.17797852
11014,5293.08398438
11015,1616.01403809
11017,5566.98388672
11053,1935.80883789
11055,2773.28515625
11067,2268.25537109
11072,866.513183594
11074,1649.54968262
11082,2756.58691406
11087,1346.68347168
11095,2858.94238281
11109,3602.99291992
11130,1869.0390625
11132,1228.4744873
11136,1292.5065918
11138,1478.50158691
11163,1959.7644043
11165,3421.64990234
11170,1401.11743164
11179,1215.60180664
11201,6867.22412109
11211,4168.58544922
11212,1070.82836914
11214,2002.26220703
11218,4537.48925781
11224,1414.8112793
11225,1582.29943848
11233,4284.87255859
11240,1731.53088379
11255,3788.42236328
11269,4396.65673828
11274,1266.21166992
11275,5919.70849609
11285,2385.57373047
11288,1492.22705078
11290,1491.12194824
11292,1639.6439209
11293,3427.68188477
11301,995.367919922
11302,2399.42285156
