loss,id
1963.32958984,2076
1778.34777832,2086
6123.59863281,2098
12016.3447266,2099
3108.18676758,2103
10136.078125,2104
1363.04870605,2110
1277.07580566,2111
4787.02148438,2112
2626.63354492,2130
1901.34619141,2146
7019.68310547,2148
3328.26635742,2175
5366.63525391,2178
644.348205566,2180
1798.68737793,2186
2026.91943359,2197
13422.6914062,2198
1297.62878418,2203
2420.41259766,2207
6655.19970703,2215
834.739013672,2218
2145.79638672,2240
1243.92211914,2241
1687.79943848,2246
3730.54394531,2251
1693.2010498,2264
2582.94458008,2272
5821.0,2278
1708.65917969,2286
10579.1796875,2287
4887.06933594,2293
1390.21801758,2298
1007.36169434,2303
7719.77050781,2308
3008.31640625,2310
2371.72851562,2311
6629.58740234,2322
985.042236328,2335
1649.43408203,2352
1860.72192383,2356
1769.78845215,2373
3025.05664062,2380
1868.83886719,2390
1157.22021484,2393
1034.27600098,2398
1314.52612305,2399
4323.61865234,2402
5887.80957031,2410
4217.42578125,2419
3714.9440918,2431
1041.99536133,2454
3153.95361328,2459
8218.61328125,2466
4697.19580078,2476
6400.16796875,2486
5628.37255859,2495
1904.02514648,2500
2019.70288086,2517
699.431213379,2531
1462.6583252,2541
6742.65771484,2547
1188.49499512,2559
2246.86914062,2561
4333.33154297,2565
2364.65649414,2570
4790.97021484,2579
1975.99267578,2600
1965.40087891,2608
2104.90014648,2616
1428.44055176,2619
1361.62353516,2622
1647.46765137,2639
1858.84399414,2655
1118.87023926,2687
1493.96520996,2698
3546.92626953,2712
1218.66564941,2748
3230.50537109,2749
1836.28076172,2756
2196.70996094,2758
5476.69775391,2763
1093.53173828,2780
1581.1048584,2793
1604.7244873,2794
9412.93652344,2795
1542.34375,2798
1246.79187012,2810
4714.07519531,2824
1053.9564209,2831
692.293518066,2832
4415.27246094,2841
1508.0213623,2850
1436.51586914,2852
1688.86108398,2874
2448.94580078,2885
1902.09472656,2904
1780.54980469,2928
1262.82055664,2938
2714.7409668,2953
5045.26806641,2955
9851.48828125,2988
1643.87780762,2994
1801.28710938,3000
1950.95654297,3010
3245.34448242,3018
2020.91088867,3019
1343.02246094,3032
9832.44042969,3039
1325.77587891,3051
4016.73779297,3072
2201.74023438,3074
4161.52929688,3106
1291.60302734,3109
596.525939941,3116
3943.859375,3119
1616.2010498,3127
852.383300781,3129
6924.93603516,3130
1671.81652832,3148
1192.16125488,3167
1892.54785156,3168
2414.57397461,3179
1259.41149902,3188
6989.48583984,3206
2038.92553711,3211
1296.55090332,3227
1064.26025391,3231
5809.46972656,3246
4073.92822266,3253
2489.61889648,3255
3053.48022461,3256
2035.44555664,3274
1759.13696289,3276
2066.19995117,3283
780.032897949,3310
1354.00964355,3321
6496.21386719,3329
5467.43701172,3331
2334.53686523,3332
1504.4074707,3336
2175.33422852,3346
6190.37646484,3360
4287.23876953,3371
3180.14941406,3402
2400.94165039,3406
1675.68884277,3408
4503.66650391,3451
2300.63208008,3471
858.813598633,3473
1155.32788086,3489
3029.86743164,3493
2629.58691406,3496
5843.11865234,3497
1087.74499512,3530
4384.04003906,3536
4890.12207031,3549
2129.36108398,3561
2132.85351562,3562
1259.83398438,3563
873.026611328,3564
2244.74316406,3566
2011.55737305,3571
1964.52539062,3586
2278.91699219,3596
3233.38549805,3603
1916.67822266,3612
2909.56542969,3625
3568.84814453,3626
4750.68066406,3636
881.273925781,3648
10736.4775391,3662
1399.21679688,3665
1485.67224121,3667
3570.37255859,3679
1121.53625488,3682
3326.8737793,3691
1500.23999023,3702
9134.72558594,3707
1168.87963867,3710
2470.92749023,3715
3464.33032227,3717
2754.99560547,3724
5832.44335938,3725
1053.10461426,3735
1983.03271484,3737
2410.02368164,3745
2140.49707031,3753
2872.78979492,3764
1027.609375,3771
756.777770996,3782
1728.04882812,3788
2181.21655273,3791
6012.83203125,3794
7947.75683594,3817
2183.34082031,3821
6570.71582031,3843
2762.96459961,3844
7990.19189453,3854
1824.41235352,3862
5736.63134766,3863
1374.20397949,3870
2374.01171875,3876
7944.47070312,3886
5012.97314453,3889
4868.57568359,3904
3886.84619141,3905
1353.71911621,3906
2400.27832031,3911
1586.57849121,3914
1530.57775879,3925
953.411621094,3926
8306.32226562,3927
2945.18188477,3930
2248.93994141,3937
1914.73510742,3953
1237.28625488,3955
1583.3807373,3956
2484.28271484,3959
1727.72717285,3960
1299.1763916,3969
1936.18457031,3982
2483.84106445,3984
1422.26904297,3999
2429.70800781,4009
6848.90917969,4014
4290.671875,4024
2146.81005859,4030
7365.96777344,4050
1526.38500977,4076
1191.00598145,4078
2269.87426758,4084
4378.56542969,4086
962.973510742,4103
1877.11132812,4112
7230.68945312,4119
1902.73535156,4134
1421.35876465,4135
3689.66381836,4147
1625.36767578,4154
1482.98815918,4157
2458.55395508,4162
4217.046875,4164
2201.45751953,4174
1537.35351562,4177
1099.93896484,4184
4171.34863281,4217
1471.4699707,4232
2944.7109375,4233
2283.13452148,4246
1091.65930176,4250
4924.88525391,4252
1638.71691895,4254
6522.74902344,4255
1408.23193359,4269
3914.78125,4270
824.793823242,4278
1032.97839355,4282
1023.48596191,4285
1146.97155762,4303
4994.04638672,4312
2582.27587891,4326
2519.98583984,4344
3304.00244141,4353
3313.81738281,4362
5704.87011719,4388
2525.37231445,4394
2309.33618164,4398
4520.59472656,4406
3753.69873047,4407
3033.73242188,4420
2134.97143555,4423
2080.43383789,4427
3151.69628906,4441
854.772216797,4462
1177.09985352,4463
1356.5489502,4468
2427.26513672,4472
2981.734375,4473
2039.89501953,4476
738.364624023,4487
1076.95739746,4495
1792.03198242,4520
1856.72460938,4532
1720.43041992,4538
2090.09936523,4555
2185.58642578,4581
1524.67114258,4586
826.443359375,4603
1071.05810547,4604
1766.80004883,4606
1106.99707031,4612
1720.52294922,4623
1835.69726562,4626
4836.54736328,4627
1495.96386719,4639
2051.96020508,4640
1623.25390625,4641
1785.70825195,4645
1508.55578613,4647
1956.55761719,4669
2266.38842773,4675
4749.07568359,4682
2108.07080078,4685
2044.56201172,4687
5094.66650391,4694
969.140869141,4701
1473.02648926,4702
1426.77575684,4704
2468.75439453,4708
1061.96850586,4710
993.136230469,4727
1888.30371094,4743
1125.68029785,4747
4623.70019531,4748
1806.26513672,4750
1573.84375,4751
1349.87060547,4768
2817.48901367,4773
1121.33642578,4782
1973.09033203,4788
2162.29248047,4795
1935.23339844,4796
1500.94628906,4836
1007.3046875,4858
1371.29345703,4902
850.345947266,4906
2317.56396484,4923
851.924316406,4937
943.062866211,4942
455.91394043,4945
1193.2689209,4947
7867.07568359,4951
8896.59082031,4957
1546.74353027,4961
1703.11462402,4962
2256.87597656,4969
1172.61901855,4974
877.810546875,5012
2529.33618164,5036
2995.49438477,5039
3226.45092773,5055
1372.43652344,5058
2372.26074219,5078
946.439086914,5083
1551.40820312,5087
3442.35620117,5096
4847.46728516,5101
2070.99194336,5102
2312.79077148,5108
742.553100586,5111
1368.42565918,5120
4438.37597656,5123
1666.98425293,5127
2194.17993164,5134
1035.02368164,5139
4973.18457031,5150
1533.92724609,5159
2839.77539062,5165
1675.91687012,5174
1101.88244629,5175
1296.80419922,5193
3556.66186523,5197
1594.41271973,5198
3157.99267578,5199
2881.96704102,5206
1080.45056152,5220
4850.63085938,5236
1506.56420898,5240
4793.15576172,5261
6807.39990234,5269
1311.89746094,5287
2176.30517578,5289
8111.27050781,5290
1437.68066406,5291
3264.79833984,5294
1076.1751709,5309
3238.83178711,5318
938.102294922,5322
1601.359375,5330
2413.29272461,5333
1628.80554199,5339
1311.7857666,5349
1839.44958496,5356
2413.59301758,5378
1249.75109863,5394
1404.39916992,5395
2252.46801758,5396
2957.609375,5399
1247.45568848,5402
1031.92883301,5407
2226.46875,5416
1480.99987793,5418
4838.59863281,5430
1877.61157227,5468
1047.85266113,5469
1365.05566406,5476
4358.02392578,5479
758.716430664,5491
1668.9197998,5496
1046.74694824,5500
1379.43334961,5505
2950.65161133,5511
1785.78869629,5514
1040.06970215,5523
3249.98706055,5525
1094.00183105,5526
2928.90112305,5538
1234.48522949,5539
1886.99047852,5546
1790.72631836,5549
5851.87353516,5550
8080.3203125,5555
2675.49658203,5559
5984.04443359,5561
1487.73205566,5587
4699.72753906,5589
5857.57861328,5593
4882.875,5599
4043.03857422,5600
3419.85424805,5609
3389.25683594,5620
7994.57519531,5621
1600.06030273,5624
1327.50048828,5647
2504.93969727,5649
1332.93579102,5657
7314.66015625,5664
1546.05981445,5671
2467.19213867,5681
2240.97485352,5686
1894.87719727,5694
2891.23925781,5696
3230.04077148,5701
2069.58789062,5706
2883.28686523,5711
4009.61767578,5715
1473.1229248,5723
1519.83081055,5724
2350.90014648,5725
1308.0526123,5736
2251.7265625,5739
6882.99951172,5740
4019.87548828,5756
1465.45849609,5764
2660.6730957,5776
7700.62451172,5784
1724.17211914,5785
2441.74951172,5790
1080.46826172,5802
774.741333008,5805
1274.21899414,5806
3801.25756836,5825
11620.5625,5834
1664.96264648,5841
2283.90063477,5851
1209.01086426,5860
1478.61206055,5867
2298.05444336,5876
1655.6361084,5880
4517.47167969,5888
4852.59619141,5890
871.247558594,5893
10535.9375,5895
3850.33081055,5903
4067.95703125,5924
2808.74487305,5929
1498.71569824,5932
1298.8404541,5933
2564.20947266,5935
5293.90136719,5942
3365.61694336,5947
1244.78710938,5950
1560.60961914,5951
1685.85424805,5963
2786.65478516,5974
720.274719238,5980
1818.85778809,5992
5093.33837891,5995
1563.53942871,6012
8511.86425781,6016
1327.61706543,6018
1473.81799316,6023
10847.1621094,6029
4251.67333984,6031
4083.54199219,6052
1846.34545898,6058
1113.25244141,6062
922.610107422,6066
1775.44348145,6076
2353.98535156,6077
977.712890625,6081
1700.24743652,6100
1689.06286621,6107
1668.32714844,6114
4037.26416016,6119
1028.68811035,6124
1605.2322998,6134
2123.35327148,6138
1824.33312988,6139
3163.73950195,6145
2552.31591797,6156
3950.91552734,6160
2565.71386719,6192
4379.70556641,6207
2088.78955078,6226
6898.45800781,6237
2405.40405273,6238
4883.58251953,6265
2443.72021484,6266
1275.5637207,6267
855.670776367,6268
1582.57470703,6272
1741.0435791,6279
1597.36791992,6294
1151.81286621,6302
1339.19897461,6315
1713.22070312,6318
4192.21289062,6323
3695.28027344,6351
3426.25683594,6353
2089.18139648,6356
2037.43017578,6361
1584.46960449,6365
1008.10632324,6370
2354.61035156,6372
1865.6706543,6379
1779.69628906,6386
1186.60803223,6397
2914.49487305,6402
2256.96972656,6406
1980.44140625,6409
2687.1418457,6426
2007.03369141,6434
3079.06323242,6443
1123.44445801,6447
3034.91064453,6457
1630.46325684,6483
6980.29003906,6485
6120.39111328,6488
1678.50561523,6493
1346.32739258,6494
1819.97961426,6500
3321.85229492,6509
2205.57080078,6516
3549.4140625,6518
1262.59655762,6520
1747.22131348,6527
1600.34777832,6536
1590.19335938,6540
5551.17138672,6544
690.04510498,6548
3734.98461914,6551
1240.0447998,6552
2199.30786133,6555
4536.29638672,6571
890.590332031,6572
2307.6484375,6580
832.179931641,6583
2243.20019531,6584
6091.38671875,6590
7532.1640625,6592
1483.23608398,6593
898.137084961,6608
1401.72143555,6612
1410.04125977,6619
1553.14355469,6633
2124.49243164,6634
1563.80688477,6637
2535.9934082,6642
1403.00439453,6644
8281.72851562,6657
4477.52001953,6667
1731.5612793,6668
1239.01379395,6671
783.979309082,6672
1316.0,6685
3761.34155273,6687
1564.94006348,6691
4940.18652344,6698
1879.82495117,6701
647.711914062,6708
2387.70507812,6726
1543.11328125,6731
1420.05505371,6736
1168.26940918,6738
1529.83447266,6748
5365.06396484,6751
2083.04956055,6770
1018.5045166,6783
3188.68334961,6789
2652.25830078,6794
1450.06628418,6801
998.621337891,6811
1542.46166992,6834
1406.61315918,6837
2728.07080078,6856
2307.98706055,6861
1421.22497559,6875
2857.38208008,6882
1783.71325684,6886
5575.56982422,6887
1286.29455566,6888
958.178222656,6902
3443.85009766,6903
2894.56054688,6924
7484.39648438,6945
6819.56005859,6949
1360.46228027,6958
21983.9414062,6960
2539.84350586,6961
3117.47216797,6964
4116.13378906,6988
1041.36120605,6990
1209.94445801,6994
3799.08300781,6998
2117.44262695,7000
1288.70471191,7020
1918.32006836,7026
2440.43212891,7034
5273.27587891,7041
1009.19677734,7059
2870.33203125,7062
1533.15600586,7063
6045.10644531,7075
1073.52905273,7082
1834.21166992,7093
3664.79736328,7094
1005.25012207,7098
7142.71875,7105
3034.32446289,7110
1361.47094727,7120
756.841186523,7129
1153.03686523,7149
1185.38012695,7152
1565.68591309,7154
2319.73779297,7164
2128.68920898,7165
1017.36914062,7173
823.471374512,7176
3158.9855957,7177
1930.12939453,7178
1487.00463867,7180
1811.12805176,7184
944.446044922,7190
4582.7578125,7197
2112.82373047,7211
2174.93896484,7213
2487.2409668,7214
6580.3046875,7218
1266.12072754,7229
1711.70239258,7250
4204.24267578,7257
2288.47558594,7263
6817.89990234,7272
2054.21972656,7288
4374.20556641,7303
967.224609375,7306
3265.96826172,7315
3438.54418945,7318
5055.99365234,7322
1953.59619141,7327
983.863525391,7343
2206.41064453,7348
2693.90673828,7359
7696.50439453,7367
1547.13745117,7368
4417.29736328,7372
1385.78820801,7373
1532.5255127,7381
4754.65283203,7387
1391.40734863,7391
2933.80444336,7406
1980.89477539,7407
3229.2722168,7431
1502.99633789,7432
1270.07873535,7449
1332.31091309,7453
1003.81591797,7455
2968.24194336,7458
3993.21777344,7465
2213.64013672,7469
1261.23376465,7471
3188.12109375,7491
1078.23730469,7496
1073.94873047,7497
3185.30151367,7511
2342.13793945,7520
1171.19482422,7526
6802.95751953,7530
924.9609375,7539
1596.46569824,7548
1454.96044922,7550
2859.03295898,7568
6861.39648438,7572
1600.82946777,7576
2769.47094727,7581
4154.93310547,7583
2093.27734375,7585
2518.31713867,7597
1916.40478516,7620
1677.52954102,7624
3087.48291016,7628
1118.66271973,7634
1287.95239258,7650
6428.23095703,7655
2245.27001953,7658
1820.59997559,7661
1876.51416016,7669
2229.31567383,7675
1617.01965332,7680
974.163452148,7692
1252.25158691,7693
10207.3447266,7703
1756.51452637,7713
976.031005859,7724
2102.01464844,7729
1487.30871582,7735
1427.61450195,7736
2622.7421875,7742
2997.68945312,7760
1268.57458496,7763
7482.09570312,7768
1613.97412109,7772
10932.2880859,7782
1878.93359375,7801
1631.64013672,7809
1268.4407959,7810
1242.56774902,7811
1440.98718262,7813
3298.02270508,7815
1306.30187988,7819
1415.2409668,7826
1103.87976074,7827
647.993713379,7830
1230.66809082,7834
5170.64941406,7836
1454.56835938,7841
1789.25366211,7861
5363.52001953,7870
1694.77331543,7880
2947.90673828,7882
4157.72070312,7884
7156.33056641,7889
1246.58776855,7893
5845.15380859,7928
1978.73681641,7943
2788.91723633,7957
2370.9609375,7962
4560.76416016,7977
2075.47412109,7992
2242.41040039,7997
3544.62207031,8006
1660.82055664,8033
1254.34094238,8042
2061.72631836,8055
1956.81591797,8058
2242.24633789,8075
4838.75732422,8080
2025.5246582,8092
2981.87402344,8095
1167.95373535,8102
1874.77807617,8116
1888.73388672,8135
3094.89672852,8141
2168.06811523,8147
1248.43127441,8148
3289.09033203,8151
2202.37036133,8153
1184.52490234,8158
1314.75219727,8165
6773.52050781,8170
1409.34814453,8172
4495.32617188,8193
2301.86425781,8228
6043.15917969,8233
4392.2265625,8235
2975.70776367,8236
1494.3157959,8245
4155.88867188,8261
4186.25244141,8284
3677.27539062,8301
1505.7677002,8309
3044.81030273,8311
6500.59619141,8328
2201.53759766,8333
4368.99121094,8344
1338.45495605,8346
961.557495117,8355
2860.84521484,8369
2821.58959961,8382
7902.04833984,8383
3206.91381836,8395
2205.46630859,8396
2216.44775391,8407
1585.35131836,8416
2764.77490234,8419
1821.58300781,8424
2258.59863281,8453
2374.09155273,8454
2206.19262695,8470
2430.27856445,8490
1519.77172852,8497
1125.484375,8520
1411.44067383,8524
4721.56982422,8525
1794.86364746,8530
7084.81982422,8533
2598.99853516,8553
2356.2175293,8557
917.139404297,8561
946.614501953,8562
2714.91333008,8563
1521.84533691,8588
1558.83984375,8589
3159.96289062,8591
1282.78552246,8593
1464.5168457,8595
2690.81860352,8596
1771.26647949,8606
1630.0032959,8615
2978.10742188,8619
2408.66113281,8620
1538.77990723,8621
1458.57714844,8624
2656.72949219,8641
1738.72729492,8648
1146.69677734,8653
2259.8347168,8654
5237.31103516,8655
2117.75537109,8659
1082.79724121,8660
1403.96081543,8677
3646.94067383,8692
3460.82348633,8694
11145.6621094,8703
2257.16772461,8705
999.917724609,8712
2852.29541016,8716
1456.56481934,8729
2743.37548828,8733
3767.79931641,8735
2347.33740234,8736
2219.72241211,8755
1529.86328125,8756
4014.19677734,8763
1331.81921387,8768
1535.00488281,8786
1108.49377441,8799
3139.68652344,8809
1786.78894043,8811
1235.51367188,8834
3863.24511719,8837
3448.06787109,8839
1619.50891113,8852
1517.57055664,8857
1305.77197266,8859
1783.51184082,8861
1402.36010742,8867
1698.92944336,8869
2536.58984375,8875
4758.73242188,8885
2328.1237793,8888
1372.66296387,8893
4505.68115234,8894
4431.56884766,8901
4660.0078125,8907
9533.33984375,8915
1300.19970703,8916
1259.21801758,8921
4853.38183594,8922
7227.27490234,8944
4203.57910156,8945
5200.68554688,8954
3869.06176758,8955
1821.91662598,8982
2097.14282227,8983
2464.46923828,8987
1766.77294922,8993
1418.98010254,9004
1392.29321289,9014
3276.2565918,9015
2780.4362793,9017
1947.21704102,9030
1414.09765625,9039
2283.20556641,9063
2758.80957031,9069
3133.10644531,9095
3080.88696289,9113
3612.20166016,9128
4750.01513672,9129
2186.13696289,9132
3788.87890625,9143
2300.08618164,9147
934.552124023,9178
4195.91748047,9192
2313.88378906,9197
2651.79736328,9212
13811.0917969,9223
3310.18334961,9237
3138.52416992,9245
3359.58984375,9259
1418.87353516,9268
1993.59570312,9271
2383.26928711,9278
2314.41601562,9285
6886.04003906,9287
1255.53076172,9289
5018.46435547,9292
3312.97631836,9293
4760.31201172,9306
5369.98046875,9314
2074.29296875,9334
1897.74707031,9335
1735.4473877,9343
2252.62353516,9355
2372.39453125,9358
2432.49951172,9364
4196.74755859,9367
1346.60314941,9371
1471.65881348,9380
2231.72631836,9382
934.681396484,9384
2779.74707031,9385
1235.58483887,9399
3757.28613281,9401
3285.99707031,9402
1701.91442871,9419
9561.87011719,9421
1811.70825195,9425
1296.81994629,9432
2224.1628418,9442
1695.13562012,9448
3029.79345703,9453
4270.82714844,9460
1486.69250488,9470
2907.80444336,9472
1694.11206055,9474
3536.38183594,9482
6416.38330078,9486
7245.84863281,9492
1233.64282227,9514
4055.34179688,9522
1940.94482422,9539
1147.02233887,9543
573.520629883,9553
1172.33166504,9560
1044.5802002,9563
983.444702148,9577
1545.3704834,9585
3141.51513672,9589
2095.46630859,9594
1458.35180664,9595
1098.0657959,9605
4913.0859375,9609
2143.85766602,9625
2449.44848633,9632
4502.39746094,9636
2026.57958984,9647
1271.9979248,9652
1522.98852539,9655
878.805541992,9667
1781.21191406,9673
1230.15246582,9675
1962.72314453,9683
2141.43701172,9694
4977.70068359,9695
2868.24804688,9699
2450.57299805,9700
3063.67016602,9703
4542.34375,9707
2433.03686523,9728
947.516479492,9735
2349.43481445,9742
10877.3037109,9743
4052.20996094,9757
1763.73852539,9760
9588.9609375,9762
2368.16015625,9764
2135.47924805,9766
3245.390625,9770
2388.54174805,9776
4838.60839844,9787
2853.94067383,9792
2886.60253906,9801
2181.83886719,9828
2339.6784668,9842
3507.37231445,9851
996.587768555,9853
1570.76428223,9875
4494.43945312,9877
2455.29296875,9883
861.887207031,9890
3940.13476562,9893
3336.30395508,9896
5000.63867188,9922
974.21887207,9930
1101.8494873,9933
1389.48266602,9949
1302.77294922,9957
1322.5032959,9973
5017.97167969,9976
1516.18701172,9978
2156.99536133,9980
1269.99047852,9982
1939.40087891,10003
1190.1307373,10008
2310.11425781,10020
1141.22387695,10024
2896.72167969,10027
832.224731445,10037
1015.95471191,10043
2426.85791016,10076
2649.40771484,10079
2112.68139648,10080
6502.57080078,10081
1351.45300293,10082
2263.91162109,10085
2710.05249023,10097
3443.03369141,10099
1857.70458984,10110
1758.83520508,10139
1170.52807617,10145
517.934143066,10149
2238.76098633,10155
1161.63000488,10156
1140.62731934,10157
3473.06323242,10165
2646.21923828,10171
2436.40625,10174
1325.23474121,10175
1346.48657227,10179
1833.00061035,10189
1673.35498047,10192
1466.16149902,10196
925.571655273,10209
1203.37719727,10212
2349.27319336,10220
2877.59057617,10232
1786.9083252,10246
2781.80810547,10251
2246.56713867,10252
6354.24072266,10265
1122.4855957,10277
1222.01550293,10287
1310.76745605,10289
1454.22119141,10294
3533.30078125,10302
6955.01220703,10304
1865.56616211,10306
1557.71728516,10316
1093.64587402,10330
1611.24377441,10337
4069.82568359,10343
3779.30419922,10346
2044.48168945,10384
1379.86877441,10390
2073.11010742,10421
7543.38818359,10437
1473.40222168,10439
4404.72070312,10441
1351.49291992,10445
915.225463867,10448
2466.58422852,10453
1449.75317383,10465
3067.25463867,10467
1065.9083252,10470
2664.98950195,10478
13137.2832031,10480
3167.79370117,10483
1040.19152832,10492
1691.33227539,10509
3641.98754883,10512
1705.35375977,10517
1331.77685547,10518
3428.69580078,10531
3083.42236328,10532
1602.43945312,10539
3432.32763672,10551
1156.75036621,10556
1736.67700195,10559
1453.01403809,10577
5993.10351562,10618
914.252197266,10628
5180.26660156,10644
1088.21728516,10648
1261.16760254,10649
1886.15869141,10655
2982.44458008,10661
2471.6394043,10663
2481.73925781,10665
2662.52758789,10666
4706.91015625,10680
1703.22717285,10684
3423.5534668,10691
1577.78381348,10707
1100.19995117,10713
1534.42590332,10718
1750.52868652,10728
2880.55053711,10733
3491.2109375,10738
2959.04003906,10742
3380.76757812,10761
2320.67041016,10775
1104.38903809,10776
839.953125,10778
3455.07788086,10781
4413.57373047,10795
2477.57373047,10796
2826.55883789,10799
3350.36132812,10804
3590.45751953,10822
1556.57275391,10823
4429.64355469,10829
3158.14331055,10834
11843.9355469,10842
1111.04626465,10849
1936.73999023,10854
5449.99023438,10856
2381.09106445,10858
2679.43041992,10864
2885.8137207,10873
6259.30078125,10884
622.133361816,10892
2581.94018555,10894
2126.83886719,10897
6149.67431641,10917
1889.56762695,10921
1419.68664551,10933
1143.34313965,10935
2171.15844727,10940
1005.39831543,10945
2736.76806641,10947
2185.6887207,10948
3449.65795898,10957
1482.38708496,10973
2219.03710938,10979
1260.39855957,10995
5207.62792969,11014
1521.30517578,11015
5717.14794922,11017
2043.90600586,11053
2928.48022461,11055
2223.84838867,11067
887.299316406,11072
1762.1697998,11074
2701.96972656,11082
1339.36340332,11087
3015.26635742,11095
3798.74365234,11109
1911.90039062,11130
1202.92553711,11132
1356.35070801,11136
1444.03149414,11138
1900.09204102,11163
3181.25854492,11165
1493.41601562,11170
1189.49255371,11179
6403.19628906,11201
3945.72900391,11211
1058.4387207,11212
1961.73022461,11214
4488.80175781,11218
1428.52368164,11224
1594.3717041,11225
3891.77563477,11233
1935.87597656,11240
3916.19042969,11255
3722.48925781,11269
1240.01184082,11274
5265.72314453,11275
2022.54980469,11285
1589.53967285,11288
1361.91772461,11290
1730.62475586,11292
3413.6940918,11293
919.70300293,11301
2030.71459961,11302
